school_name,address,phone,email,source_url
CREVERSE,"521 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CREVERSE
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
YBM ECC Daechi,"442 Yeoksam-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/YBMECCDaechi
J Lee Preparatory,"174-1 Jeongja-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/JLeePreparatory
YJ-SISA Education,"177 Jeongja-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YJSISAEducation
"ESL, TEFL, Language, Public, International School, Education, Kindergarten, University jobs here : TheWorknPlay",,,,https://www.theworknplay.com/Work/Search/Company
SLP Namyangju,"4F, 139 Dasanjigeum-ro, Namyangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPNamyangju
Juniper Christian School,"742 Goyang-daero, Ilsandong-gu, Goyang, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/JuniperChristianSchool1
FASTRACKIDS HQ,"4th floor, KPGA Building, 121 Unjung-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/FASTRACKIDSHQ11
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
JLS Wonju,"434 Seowon-daero, Wonju-si, Gangwon-do, South Korea",,,https://www.theworknplay.com/Work/JLSWonju
Little Fox Gwangju,"170 Cheomdanjungang-ro, Gwangsan-gu, Gwangju, South Korea",,,https://www.theworknplay.com/Work/LittleFoxGwangju
Creverse iGarten Sejong,"#304, 3F, 350 Hannuri-daero, Sejong-si, South Korea",,,https://www.theworknplay.com/Work/CreverseiGartenSejong
Creverse April Gwangju Seogu,"3F, Daekyo Building, 90 Sangmujungang-ro, Seo-gu, Gwangju, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGwangjuSeogu
Poly Seodaemun,"5F - 6F, 76, Eungam-ro, Seodaemun-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/PolySeodaemun11
Frage English Academy,"Jinyeong Building, 3rd Floor, 167 Beomeocheon-ro, Suseong-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/FrageEnglishAcademy
Edgenuity CL Seodaemun,"100-95 Susaek-ro, Seodaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/EdgenuityCLSeodaemun
Creverse April Gyeongbuk Songjeong,"102 Sinsi-ro, Gumi-si, Gyeongsangbuk-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGyeongbukSongjeong
Creverse CDI April Daejeon Yuseong Jijok,"3F, 150 Noeun-ro, Yuseong-gu, Daejeon, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilDaejeonYuseongJijok
263 Beaverang Toryrang Elementary Specialized Academy Pyeongchon,"5F, 467 Heungan-daero, Dongan-gu, Anyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/263BeaverangToryrangElementarySpecializedAcademyPyeongchon
Creverse CDI April Guri,"5F, 23 Cheyukgwan-ro 74beon-gil, Guri-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilGuri
Reading Tree Suji,"Suite 204, 2nd floor, Taeyeong Plaza, 28 Pungdeokcheolro22Beon-gil, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/ReadingTreeSuji
Worwick Franklin Jeju,"2F, 67 Cheongsa-ro, Cheju, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/WorwickFranklinJeju
THINKEng,"15-8 Seolleung-ro 64-gil, Daechi 4(sa)-dong, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/THINKEng
Creverse iGarten Songdo,"7F, 165-14 Sinsong-ro, Yeonsu-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/CreverseiGartenSongdo
Kangnam Pride Institute KPI,"2F, Hyundai Jade Building, 155 Gangdong-daero, Gangdong-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/KangnamPrideInstituteKPI
Embark Recruiting : TheWorknPlay,,,,https://www.theworknplay.com/Work/EmbarkRecruiting
Creverse April Ilsan Hwajeong,"2F, 14 Seongsin-ro, Deogyang-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilIlsanHwajeong
Creverse April Dongtan 2,"Creverse April Dongtan 2 is a school located in Dongtan, a city near Seoul renowned for its numerous educational institutions.",,,https://www.theworknplay.com/Work/CreverseAprilDongtan2
SLP Bucheon,"4F, 171 Seokcheon-ro, Bucheon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPBucheon
OZI Language Academy,"L2 Plaza 5F, 172beon-gil 8 Dasan-dong Namyangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/OZILanguageAcademy
Francis Parker Collegiate Jeonju,"2F, 23 Manseongbuk-ro, Deokjin-gu, Jeonju-si, Jeollabuk-do, Republic of Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateJeonju
MPoly Mokdong,"7F, 49 Mokdongseo-ro, Yangcheon-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/MPolyMokdong
Lucy English Academy,"Hanyang Building 3F, 75 Seungcheon-ro, Jeju-si, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/LucyEnglishAcademy
Berkan Academy,"35-26 Samseong-dong, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/BerkanAcademy
WYATT Preparatory Institute,"10-6 Donggwang-ro 33-gil, Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/WYATTPrep
SLP Seocho,"1F - 2F, 6-10 Gomurae-ro, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPSeocho
DOCS Academy Gwanggyo,"1341-4 Iui-dong, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/DOCSAcademyGwanggyo
YDK Language Institute,"Building Na, 87 Seocheonseo-ro, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YDKLanguageInstitute
,"2F, 82 Jinyangho-ro, Jinju, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/NewberryEnglishJinju
Kinder Bridge,160 Landmark-ro Yeonsu-gu Incheon,,,https://www.theworknplay.com/Work/KinderBridge
Ryerson Junior Vill,"4th floor, 8-35, Gwonjung-ro 50beon-gil, Gwonseon-gu, Suwon-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/RyersonJuniorVill
Altiora Daegu Bukgu,"19 Chimsannam-ro 39-gil, Buk-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/AltioraDaeguBukgu
Korea International Christian School Incheon,"136 Munhak-gil, Nam-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/KoreaInternationalChristianSchoolIncheon
Andover Language School Daegu Suseong,"2nd floor, 2482, Dalgubeol-daero, Suseong-gu, Daegu, Republic of Korea",,,https://www.theworknplay.com/Work/AndoverLanguageSchoolDaeguSuseong
SLP Hanam,"3F, 91 Misagangbyeonjungang-ro, Hanam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPHanam
IEM English Academy,"6F, 48-1 Banpo-dong, Seocho District, Seoul, South Korea",,,https://www.theworknplay.com/Work/IEMEnglishAcademy1
Poly Gwanak,"Unit 304, 12 Gwanak-ro 30-gil, Gwanak-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/PolyGwanak11
YBM ECC Busan Jingu,"2F, 4F, 5F, Samju Building, 1 Yeogo-ro, Dongnae-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/YBMECCBusanJingu
Jungchul Junior Language Institute Suwon Mangpo,"Mangpo-dong Yongtong Platinum Base Air, 550-20 Dongtanjiseong-ro, Yeongtong-gu, Suwon, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/JungchulJuniorLanguageInstituteSuwonMangpo
Creverse CDI Asan,"3F, 54-6 Tangjeongmyeon-ro, Tangjeong-myeon, Asan-si, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAsan
Creverse iGarten Sejong,"#304, 3F, 350 Hannuri-daero, Sejong-si, South Korea",,,https://www.theworknplay.com/Work/CreverseiGartenSejong
Francis Parker Collegiate Gimpo,"#406 - 407, 4F, GoldenTime Building,, 771-2 Unyang-dong, Gimpo-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateGimpo
Creverse CDI April Seodaemun,"197 Yeonhui-ro, Seodaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilSeodaemun
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
VondemKind Yongin,"393-5 Gogi-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/VondemKindYongin
Francis Parker Collegiate Seocho,"1F - 2F, 980-29 Bangbae-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateSeocho
Creverse April Busan Gangseo,"56-1 Myeongjigukje 1-ro, Gangseo-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilBusanGangseo
Poly Jeonju,"3F, 4F, 1627-12 Hyoja-dong 3(sam)-ga, Wansan-gu, Jeonju-si, Jeollabuk-do, South Korea",,,https://www.theworknplay.com/Work/PolyJeonju11
Poly Mapo,"4F, Taeyeong Dessiang Building, 320 Dongmak-ro, Mapo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/PolyMapo11
,"Suite 606 & 607, 6th floor, Heungbuk Dream Mall,, 47 Daenong-ro, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/JLSSeoCheongju
Wonderland Academy Dangjin,"Taewu Building, 20-43 Gyeseong 3-gil, Dangjin-si, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/WonderlandAcademyDangjin
Brilliant Education,"Brilliant Education, 6th floor, 121-3 Pungsan-dong, Hanam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BrilliantEducation
VIA Haus,"Building 2, Unit 403, 387 Wiryesunhwan-ro, Songpa-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/VIAHaus
CREVERSE,"521 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CREVERSE
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
SPARK Education,"6-3 Seochojungang-ro 31-gil, Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SPARKEducation
Blooming International Scholars,"529 Seongsan-ro, Seodaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/BloomingInternationalScholars
YBM ECC Bucheon,"7th floor, 121 Okgil-ro, Bucheon-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/YBMECCBucheon1
Creverse April CDI Wirye,"7F, 320 Wiryegwangjang-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilCDIWirye
Altiora Namyangju,"3F, 355 Dasansunhwan-ro, Namyangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraNamyangju
REAL English,"16-11 Geoyeol-ro 5-gil, Geochang-eup, Geochang-gun, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/REALEnglish
Troy English Incheon 2,"Suite 704 & 705, 7th floor, MK View Building,, South Korea, Incheon, Seo-gu, 청라한내로 90 MK뷰 빌딩",,,https://www.theworknplay.com/Work/TroyEnglishIncheon2
SPARK Education,"6-3 Seochojungang-ro 31-gil, Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SPARKEducation
CEC English Academy Seocho,"2nd floor, Suite 204, 37 Naruteo-ro, Seocho-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/CECEnglishAcademySeocho
Etagon English,"Gyeongyeonsangga 2nd floor, 9 Taejeon-dong, Gwangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/EtagonEnglish
YBM ECC Pyeongtaek,"4F, 721 Pyeongnam-ro, Pyeongtaek-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCPyeongtaek
Creverse April Gwanggyo,"3F, 8 Hyeryeong-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGwanggyo
RISE Cheonan,"2F - 3F, EduTown i-Cha Building, 387-14 Buldang-dong, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/RISECheonan11
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Ewha Language Institute Dongsuwon,"5th floor, 134, Ingye-ro, Paldal-gu, Suwon-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/EwhaLanguageInstituteDongsuwon
Creverse April Dongdaemun,"2F Wellbeing Plaza, 55 Dapsimni-ro 69-gil, Dongdaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilDongdaemun
EiE Sejong Haemil,"EiE Sejong Haemil Campus, 6th floor, 43, Haemil 3-ro, Sejong-si, Republic of Korea",,,https://www.theworknplay.com/Work/EiESejongHaemil
Poly Daejeon,"2F - 5F, 402 Daedeok-daero, Seo-gu, Daejeon, South Korea",,,https://www.theworknplay.com/Work/PolyDaejeon
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Lara L Kids English Academy,"160 Dogok-ro, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/LaraLKidsEnglishAcademy
EiE Busan Dadae,"Daerim Building 4F, 14 Dasong-ro, Saha-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/EiEBusanDadae
Altiora Gumi,"6F, 1406 Sindang-ri, Cheonbuk-myeon, Gyeongju, Gyeongsangbuk-do, South Korea",,,https://www.theworknplay.com/Work/AltioraGumi
Heneke,"Heneke, Suite 401, 4th floor, Cornerstone Building, 105-4 Imae 1(il)-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/Heneke
Poly Ilsan,"2F - 4F, 1138-1 Jeongbalsan-dong, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyIlsan
SLP Gimhae Daechung,"64-22 Daecheong-ro, Gimhae-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/SLPGimhaeDaechung
Fayston Preparatory for the Arts and Language,"7, Dongchunro 373beon-gil,, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FaystonPreparatoryfortheArtsandLanguage
YBM ECC Icheon,"3F, 677 Ami-ri, Bubal-eup, Icheon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCIcheon
YBM ECC Pyeongtaek Godeuk,"7F, Godeokjungang 2-ro, Pyeongtaek-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCPyeongtaekGodeuk
,"4F, 82 Waseoksunhwan-ro, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/TOPIALanguagePajuUnjeong
DYB Choisun Gwangmyeong,"3F, 15 Haan-ro 288beon-gil, Gwangmyeong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/DYBChoisunGwangmyeong
Kids Of the Nations International School (KONIS),"KONIS, 18, Pyeongchang 12-gil, Jongno-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/KidsOftheNationsInternationalSchool
Wonderland Academy Daegu Suseong,"96 Deulan-ro, Suseong District, Daegu, South Korea",,,https://www.theworknplay.com/Work/WonderlandAcademyDaeguSuseong
Francis Parker Collegiate Guri,"345-24 Achasan-ro, Guri-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateGuri
SLP Dongjak,"3F, Sanmaek Building, 34 Sangdo-ro, Dongjak District, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPDongjak
YBM ECC Pangyo,"209 Pangyowon-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCPangyo
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
FASTRACKIDS Gongdeuk,"2F, 60 Mallijaeyet-gil, Mapo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/FASTRACKIDSGongdeuk
Poly Dongdaemun,"3F, Jangan Hill State Mall, 7 Janganbeotkkot-ro 1-gil, Dongdaemun-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/PolyDongdaemun11
Jungchul Junior Language Institute Yangsan,"Oz City #303, Cheongun-ro, Mulgeum-eup, Yangsan-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/JungchulJuniorLanguageInstituteYangsan
Dux Songpa,,,,https://www.theworknplay.com/Work/DuxSongpa
Poly Eunpyeong,"5F, Dream Square, 86-29 Jingwan-dong, Eunpyeong-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/PolyEunpyeong
Summit English Academy (써밋영어학원),"54-7 Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/Summitenglish
Poly Busan Hwamyeong,"# 701, 7F Mokyang Plaza D, 17 Hwamyeong-daero, Buk-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/PolyBusanHwamyeong11
Lara L Kids English Academy,"160 Dogok-ro, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/LaraLKidsEnglishAcademy
Francis Parker Collegiate Incheon Songdo,"9F, 10-110 Songdo-dong, Yeonsu-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateIncheonSongdo
Creverse iGarten Seocho,"5F, 6F, 27 Gomurae-ro 10-gil, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseiGartenSeocho
Avalon Langcon English Seocho Bangbae,"4,5F, 868-22 Bangbae-dong, Seocho District, Seoul, South Korea",,,https://www.theworknplay.com/Work/AvalonLangconEnglishSeochoBangbae
BIS Seocho,"BIS, 2nd floor, 6-3, Seochojungang-ro 31-gil, Seocho-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/BISSeocho
Creverse April Seongnam,"3F, 267 Sujeong-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilSeongnam
Little Fox Suwon Homaesil,"Gwang-il Plaza, 7F, 165-1 Geumho-dong, Gwonseon-gu, Suwon, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/LittleFoxSuwonHomaesil
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
HUFS Language Institute Buldang Cheonan,"Suite 401&406&407, 4th floor, 142 Buldang-dong, Seobuk-gu, Cheonan-si, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/HUFSLanguageInstituteBuldangCheonan
Creverse CDI April Siheung,"4th F, 80 Baegot 3-ro, Siheung-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilSiheung
Shepherd International Education,"Shepherd International Education, 836, Olympic-ro, Gangdong-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/ShepherdInternationalEducation1
Creverse CDI April Gwangju Namgu,"88 Bongseon-ro, Nam-gu, Gwangju, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilGwangjuNamgu
CREVERSE,"521 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CREVERSE
Poly Suwon Gwanggyo,"SK VIEW B building, 102 Edu town-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolySuwonGwanggyo
DYB Choisun Changwon,"JD Wings Building, 3F, 23 Jungdongbuk-ro, Uichang-gu, Changwon-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/DYBChoisunChangwon
Songdo Global Village,"4th floor, Star Building, 111번길 5 Technopark-ro, Yeonsu-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/SongdoGlobalVillage
CCES Yeouido,"11F, 26 Gukjegeumyung-ro 6-gil, Yeongdeungpo-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/CCESYeouido
Dewford International College,"#101, 1F, 27 Jangmun-ro, Yongsan-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/DewfordInternationalCollege
CANB Suwon,"3F, 1527 Deogyeong-daero, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CANBSuwon
RISE Hanam,"The 60 Building, 3F, 60 Misagangbyeon-daero, Hanam, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RISEHanam
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
Francis Parker Collegiate Mokdong,"5F, 962 Mok-dong, Yangcheon-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateMokdong
Poly Pohang,"1F - 3F, 46 Posco-daero, Nam-gu, Pohang, Gyeongsangbuk-do, South Korea",,,https://www.theworknplay.com/Work/PolyPohang11
YBM ECC Pangyo,"209 Pangyowon-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCPangyo
CANB Dongdaemun,"2F Wellbeing Plaza, 55 Dapsimni-ro 69-gil, Dongdaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CANBDongdaemun
Creverse April Jungnang,"8F, 194 Bonghwasan-ro, Jungnang-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilJungnang
Altiora Daejeon,"2F, Star Tower , 85-31 Doanbuk-ro, Yuseong-gu, Daejeon, South Korea",,,https://www.theworknplay.com/Work/AltioraDaejeon
YBM ECC Incheon Namdong,"5F, 7 Mansu-ro, Namdong-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/YBMECCIncheonNamdong
SLP Gwanak,"2F - 3F, 81 Euncheon-ro, Gwanak-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPGwanak
SoGood Internet,,,,https://www.theworknplay.com/Work/SoGoodInternet1
Poly Changwon Masan,"#1201, 12F, Metro Sanctum Building, 130 Yongma-ro, Masanhoewon-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea",,,https://www.theworknplay.com/Work/PolyChangwonMasan
Join LMP Forest,"2nd floor, 66-38 Pyeongchang-dong, Jongno-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/JoinLMPForest
Elite Academy Chimsan,"Elite Academy Chimsan, 7th Floor, 144 Chimsan-ro, Buk-gu, Daegu, Republic of Korea",,,https://www.theworknplay.com/Work/EliteAcademyChimsan
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
Little Bee Preschool,"Single building, 148 Dalmaji-gil 117beonga-gil, Haeundae-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/LittleBeePreschool
Creverse iGarten Gangnam Cheongdam,"1F - 3F, 42 Hakdong-ro 97-gil, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseiGartenGangnamCheongdam
Ivy Ecole de Etant Unjeong,"2F, 959-2 Gyoha-ro, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/IvyEcoledeEtantUnjeong
Poly Eunpyeong,"5F, Dream Square, 86-29 Jingwan-dong, Eunpyeong-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/PolyEunpyeong
Creverse CDI April Sejong Sodam,"7F, Sejong Sodam-dong 37-3",,,https://www.theworknplay.com/Work/CreverseCDIAprilSejongSodam
YBM ECC Daegu Dalseong,"#401, 4F, 100 Techno sangeop-ro, Yuga-eup, Dalseong-gun, Daegu, South Korea",,,https://www.theworknplay.com/Work/YBMECCDaeguDalseong
Creverse CDI April Bucheon Okgil,"7F, 64-1 Beombak-dong, Bucheon, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilBucheonOkgil
Creverse April Cheonan SeongSeong,"2F, 2-44 Seongseong 8-ro, Seobuk-gu, Cheonan-si, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilCheonanSeongSeong
HansLang English Academy Songdo,"3rd & 4th floor, 168-5 Haedoji-ro, Songdo 2(i)-dong, Yeonsu-gu, Incheon, South",,,https://www.theworknplay.com/Work/HansLangEnglishAcademySongdo
Paju Global Leaders,"4th floor,, 35-14 Bangujeong-ro 2beon-gil, Munsan-eup, Paju-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/PajuGlobalLeaders
Andover Collegiate Academy,"Andover Building, 565 Nokchabunjae-ro, Hangyeong-myeon, Jeju-si, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/AndoverCollegiateAcademy
SLP Gimpo,"5F, 11 Jeonwon-ro, Gimpo-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPGimpo
YBM ECC Busan Saha,"3 Dadae-ro 497beon-gil, Saha-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/YBMECCBusanSaha
PLUS 9 ENGLISH,"Plus 9 English, Suite 305, GaepoWooseongSah(4)Cha Mall, 117, Eonju-ro, Gangnam-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/PLUS9ENGLISH
YBM ECC Cheongju Osong,"7F, Harmony Tower, Osongsaengmyeong 7-ro, Osong-eup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCCheongjuOsong
LOTIS,"81 Samjeon-ro, Songpa District, Seoul, South Korea",,,https://www.theworknplay.com/Work/LOTIS
Creverse CDI April Pohang,"9-3 Daei-ro 83beon-gil, Nam-gu, Pohang-si, Gyeongsangbuk-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilPohang
PIA School,"6 Hosu-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PIASchool
SEA English Seoul,"14-13 Seochojungang-ro 31-gil, Seocho-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/SEAEnglishSeoul
YBM ECC Jamsil,"4th floor, 235 Ogeum-ro, Songpa-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/YBMECCJamsil
